"clientName","clientAppId","status","isMicrosoft","isThirdParty","isHomeTenant","isHidden","publisher","publisherDomain","publisherDomainMatchesMicrosoft","publisherDomainMatchesTenant","verifiedPublisherName","verifiedPublisherId","appOwnerOrgId","msOwnerOrgMatch","msPublisherMatch","verifiedPublisherMatchesMicrosoft","msHasIntegratedTag","msHasGalleryTag","msKnownAppId","servicePrincipalType","servicePrincipalNames","servicePrincipalNameMatchesMicrosoft","servicePrincipalNameMatchesTenant","servicePrincipalTags","notes","ssoState","staleApp","tags","adminScopes","userScopes","userCount"
"Intune SidecarService ConfidentialClient","70dcc41e-5abf-4ecd-b017-d5c7370e58fe","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","70dcc41e-5abf-4ecd-b017-d5c7370e58fe","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"AKS Deployment Safeguards","589ce44b-ca13-4384-89e2-dd4e642a4b37","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","589ce44b-ca13-4384-89e2-dd4e642a4b37","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"PowerApps Web Player Service","9362bc14-3e81-4ef9-8b77-f1c40afe68e0","pass","True","False","False","False","Microsoft Services","apps.powerapps.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","9362bc14-3e81-4ef9-8b77-f1c40afe68e0;https://apps.powerapps.com/;https://apps.powerapps.com;https://apps.powerapps.com/botid-371f821e-7003-44c8-bcbd-9e251f48b834;https://apps.powerapps.com/botid-43771498-8d85-4c71-aeb2-ad8a7708c6db;https://apps.powerapps.com/botid-7e506b83-34fe-4472-ba92-bba09287587d","False","False","disableAcceptingTenantedPassthroughTokens;disableRequestingTenantedPassthroughTokens",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft.Defender.Incident","e74a9aae-ce66-426d-b197-ef43a773faa8","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","e74a9aae-ce66-426d-b197-ef43a773faa8","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"AzureDnsFrontendApp","a0be0c72-870e-46f0-9c49-c98333a996f7","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","a0be0c72-870e-46f0-9c49-c98333a996f7","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Test azure-application-notification","455ed568-49b8-453a-bd85-782275f93fdc","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","455ed568-49b8-453a-bd85-782275f93fdc","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","True","Home Tenant;Hidden;staleApps;No OAuth grants","","","0"
"Microsoft Defender for Cloud Azure Discovery","c4ce8d07-0c1e-418d-8777-dc2d1e452061","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","c4ce8d07-0c1e-418d-8777-dc2d1e452061","False","False","disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"PROD Microsoft Defender For Cloud Athena","e807d0e2-91da-40d6-8cee-e33c91a0b051","pass","True","False","False","False","Microsoft Services","e807d0e2-91da-40d6-8cee-e33c91a0b051","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","api://e807d0e2-91da-40d6-8cee-e33c91a0b051;e807d0e2-91da-40d6-8cee-e33c91a0b051","False","False","GitCreatedApp;disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Verifiable Credentials Service Admin","6a8b4b39-c021-437c-b060-5a14a3fd65f3","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","6a8b4b39-c021-437c-b060-5a14a3fd65f3","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"OCaaS Experience Management Service","6e99704e-62d5-40f6-b2fe-90aafbe3a710","pass","True","False","False","False","Microsoft Services","config.gcc.office.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://config.gcc.office.net/;https://config.office.net/;6e99704e-62d5-40f6-b2fe-90aafbe3a710","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Modern Workplace Core ITaaS","21ab802f-8580-4be3-a767-576c283a82f5","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","21ab802f-8580-4be3-a767-576c283a82f5","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Omnichannel for CS Provisioning App Primary","3957683c-3a48-4a6c-8706-a6e2d6883b02","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","3957683c-3a48-4a6c-8706-a6e2d6883b02","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"MISP-Forwarder","3eea0bcf-4f15-4037-90ef-8aebcb61e299","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net/pbEQ7/m4rzejvsjpYWZM293Ebmr9uo600u4f1EVLyHE=;3eea0bcf-4f15-4037-90ef-8aebcb61e299","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"agentcon2026-foundry-resource-agentcon2026_foundry-AgentIdentityBlueprint","6df3d651-76e8-4b86-a160-dab4a62a0884","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","6df3d651-76e8-4b86-a160-dab4a62a0884","False","False","",,"Disabled","False","Home Tenant;No OAuth grants","","","0"
"Office Online Third Party Storage","c1f33bc0-bdb4-4248-ba9b-096807ddb43e","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","c1f33bc0-bdb4-4248-ba9b-096807ddb43e","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Visio Data Visualizer","00695ed2-3202-4156-8da1-69f60065e255","pass","True","False","False","False","Microsoft Services","ppc-visio.officeapps.live.com","True","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","api://ppc-visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255;api://ppc-visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255/access_as_user;api://ffc-visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255/access_as_user;api://visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255/access_as_user;api://visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255;api://ffc-visio.officeapps.live.com/va/00695ed2-3202-4156-8da1-69f60065e255;00695ed2-3202-4156-8da1-69f60065e255","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"SecurityCopilotAgentIdentity-50a39af4-6999-41f6-8b17-c363c091318d","e227e9b6-02b8-42df-be6a-78e587140ac6","pass","False","False","False","False",,,"False","False",,,,"False","False","False","False","False",,"ServiceIdentity","e227e9b6-02b8-42df-be6a-78e587140ac6","False","False","",,"Disabled","False","No OAuth grants","","","0"
"Office 365 YammerOnOls","c26550d6-bc82-4484-82ca-ac1c75308ca3","pass","True","False","False","False","Microsoft Services","outlook.office365.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://outlook.office365.com/yammer;c26550d6-bc82-4484-82ca-ac1c75308ca3","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Messaging Async Media","7084e364-df71-4a4a-9e8f-d375b5529913","pass","True","False","False","False","Microsoft Services","7084e364-df71-4a4a-9e8f-d375b5529913","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","api://7084e364-df71-4a4a-9e8f-d375b5529913;https://prod.asyncgw.teams.microsoft.com;7084e364-df71-4a4a-9e8f-d375b5529913","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"ForPe IT Expert Assistant (Microsoft Copilot Studio)","4ac4c50f-7bbb-4381-8d09-f2136491ca3f","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","4ac4c50f-7bbb-4381-8d09-f2136491ca3f","False","False","AgenticApp;AIAgentBuilder;AgentCreatedBy:CopilotStudio;AgenticInstance;power-virtual-agents-c52e7b05-fb24-9cbf-76f3-5bac06aca574","This application is required to support messaging and authentication for an individual chatbot built with Power Virtual Agents. Power Platform Environment: 'Default-a65f6b72-abef-4f0b-88d6-3256be9a72d1', Bot Id: 'c52e7b05-fb24-9cbf-76f3-5bac06aca574', More information: https://go.microsoft.com/fwlink/?linkid=2096220","Disabled","False","Home Tenant;No OAuth grants","","","0"
"Agent 3 (Microsoft Copilot Studio)","21b628d4-4d89-4a84-bd6b-d2e43c954442","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","21b628d4-4d89-4a84-bd6b-d2e43c954442","False","False","AgenticApp;AIAgentBuilder;AgentCreatedBy:CopilotStudio;AgenticInstance;power-virtual-agents-5735f995-7582-7cf8-f078-fa46d1e8ee0c","This application is required to support messaging and authentication for an individual chatbot built with Power Virtual Agents. Power Platform Environment: '035a17de-c1e1-e6f2-abe2-ee8e69d5c556', Bot Id: '5735f995-7582-7cf8-f078-fa46d1e8ee0c', More information: https://go.microsoft.com/fwlink/?linkid=2096220","Disabled","False","Home Tenant;No OAuth grants","","","0"
"ClusterConfigToArcZone","a0f92522-89de-4c5e-9a75-0044ccf66efd","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","a0f92522-89de-4c5e-9a75-0044ccf66efd","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Windows_Tier1_SP","70ed307e-23b4-4ae0-a13e-91b0d49701bd","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","70ed307e-23b4-4ae0-a13e-91b0d49701bd","False","False","AzureArcSPN",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Azure Storage","e406a681-f3d4-42a8-90b6-c2b029497af1","pass","True","False","False","False","Microsoft Services","storage.azure.com","True","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","https://storage.azure.com;e406a681-f3d4-42a8-90b6-c2b029497af1","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"PROD-OpalAgenticApp","2e9aeb53-f3fc-46d7-8ea6-fde52de14113","pass","True","False","False","False","Microsoft Services","2e9aeb53-f3fc-46d7-8ea6-fde52de14113","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","2e9aeb53-f3fc-46d7-8ea6-fde52de14113;api://2e9aeb53-f3fc-46d7-8ea6-fde52de14113","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"teams contacts griffin processor","e08ab642-962a-4175-913c-165f557d799a","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","e08ab642-962a-4175-913c-165f557d799a","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"WinDefenderISOSAutomation_v2ANQj53ZhrhKrylXgGz/k9i0Uk6mV2Ab76Ote4EzOE=","542893f8-df4f-4485-a344-a505925af7ee","pass","False","False","True","False","Base-IT Intune.cc","spn","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","542893f8-df4f-4485-a344-a505925af7ee;https://spn/v2ANQj53ZhrhKrylXgGz%2fk9i0Uk6mV2Ab76Ote4EzOE%3d","False","False","",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"RPA - Machine Management Relay Service - Application","db040338-7cb4-44df-a22b-785bde7ce0e2","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","db040338-7cb4-44df-a22b-785bde7ce0e2","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Intune Enrollment","d4ebce55-015a-49b5-a083-c84d1797ae8c","pass","True","False","False","False","Microsoft Services","enterpriseenrollment-s.manage.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://enterpriseenrollment-s.manage.microsoft.com;https://enterpriseenrollment-s.manage.microsoft.com/;https://enterpriseenrollment-s.manage-beta.microsoft.com;https://enterpriseenrollment-s.manage-beta.microsoft.com/;https://enterpriseenrollment-s.manage-selfhost.microsoft.com;https://enterpriseenrollment-s.manage-selfhost.microsoft.com/;https://enrollment.manage.microsoft.com;https://enrollment.manage.microsoft.com/;https://enrollment.manage-beta.microsoft.com;https://enrollment.manage-beta.microsoft.com/;https://enrollment.manage-selfhost.microsoft.com;https://enrollment.manage-selfhost.microsoft.com/;https://enterpriseenrollment-s.manage-test.microsoft.us;https://enterpriseenrollment-s.manage-test.microsoft.us/;https://enterpriseenrollment-s.manage-ppe.microsoft.us;https://enterpriseenrollment-s.manage-ppe.microsoft.us/;https://enterpriseenrollment-s.manage.microsoft.us;https://enterpriseenrollment-s.manage.microsoft.us/;https://enrollment.manage-test.microsoft.us;https://enrollment.manage-test.microsoft.us/;https://enrollment.manage-ppe.microsoft.us;https://enrollment.manage-ppe.microsoft.us/;https://enrollment.manage.microsoft.us;https://enrollment.manage.microsoft.us/;d4ebce55-015a-49b5-a083-c84d1797ae8c;https://enterpriseenrollment-s.manage-mig.microsoft.com;https://enterpriseenrollment-s.manage-mig.microsoft.com/;https://enrollment.manage-mig.microsoft.com;https://enrollment.manage-mig.microsoft.com/","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","pass","True","False","False","False","Microsoft Services","portal.windowsazure.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","c44b4083-3bb0-49c1-b47d-974e53cbdf3c;https://portal.windowsazure.com/;https://onestb.cloudapp.net/;https://2.portal.windowsazure.com/;https://1.portal.windowsazure.com/","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"AzureSupportCenter","37182072-3c9c-4f6a-a4b3-b3f91cacffce","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","37182072-3c9c-4f6a-a4b3-b3f91cacffce","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Defender for Cloud Apps MIP Server","0858ddce-8fca-4479-929b-4504feeed95e","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","0858ddce-8fca-4479-929b-4504feeed95e","False","False","GitCreatedApp;disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Dunloe Dataplane Service","89e7f920-bdc3-4e71-99e5-30d84827b610","pass","True","False","False","False","Microsoft Services","authorization.identity.core.microsoft","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","89e7f920-bdc3-4e71-99e5-30d84827b610;https://authorization.identity.core.microsoft","True","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Database for PostgreSQL Marlin","5ed8fe41-c1bc-4c06-a531-d91e1f1c2fac","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","5ed8fe41-c1bc-4c06-a531-d91e1f1c2fac","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"BenefitsFD","09a984f4-014c-43de-ae0c-7ec73dc053d3","pass","True","False","False","False","Microsoft Services","microsoft.onmicrosoft.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://microsoft.onmicrosoft.com/bsxbenefits;09a984f4-014c-43de-ae0c-7ec73dc053d3","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"intune.cc","6e240e78-7fe0-4f17-8544-b86f9db6304a","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","6e240e78-7fe0-4f17-8544-b86f9db6304a","False","False","",,"Disabled","False","Home Tenant;No OAuth grants","","","0"
"Microsoft Parature Dynamics CRM","8909aac3-be91-470c-8a0b-ff09d669af91","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","8909aac3-be91-470c-8a0b-ff09d669af91","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"MyErbHa","6d94e260-b6e6-4b10-aa8d-4715fe0aa3b9","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","6d94e260-b6e6-4b10-aa8d-4715fe0aa3b9","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","True","Home Tenant;Hidden;staleApps;No OAuth grants","","","0"
"M365 Lighthouse API","4eaa7769-3cf1-458c-a693-e9827e39cc95","pass","True","False","False","False","Microsoft Services","4eaa7769-3cf1-458c-a693-e9827e39cc95","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","api://4eaa7769-3cf1-458c-a693-e9827e39cc95;4eaa7769-3cf1-458c-a693-e9827e39cc95","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"WindowsUpdate-Service","6f0478d5-61a3-4897-a2f2-de09a5a90c7f","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","6f0478d5-61a3-4897-a2f2-de09a5a90c7f","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"PurMa_Test_SP","e1ef4a3d-bdfb-406d-add3-ea83608e009f","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","e1ef4a3d-bdfb-406d-add3-ea83608e009f","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Home Tenant;Hidden;staleApps;No OAuth grants","","","0"
"Microsoft Dynamics 365 Supply Chain Visibility","d6037e40-282c-493d-8f63-f255e36c6ef4","pass","True","False","False","False","Microsoft Services","scv.dynamics.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://scv.dynamics.com;d6037e40-282c-493d-8f63-f255e36c6ef4;https://digitalsupplychain.microsoft.com;https://windbladeservice.us-il109.gateway.prod.island.powerapps.com;https://windbladeservice.us-il108.gateway.prod.island.powerapps.com;https://windbladeservice.us-il107.gateway.prod.island.powerapps.com;https://windbladeservice.us-il106.gateway.prod.island.powerapps.com;https://windbladeservice.us-il105.gateway.prod.island.powerapps.com;https://windbladeservice.us-il104.gateway.prod.island.powerapps.com;https://windbladeservice.us-il103.gateway.prod.island.powerapps.com;https://windbladeservice.us-il102.gateway.prod.island.powerapps.com;https://windbladeservice.us-il101.gateway.prod.island.powerapps.com","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Azure Application Change Service","3edcf11f-df80-41b2-a5e4-7e213cca30d1","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","3edcf11f-df80-41b2-a5e4-7e213cca30d1","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","pass","True","False","False","False","Microsoft Services","spaces.skype.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://spaces.skype.com;5e3ce6c0-2b1f-4285-8d4b-75ee78787346","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Metrics Monitor API","12743ff8-d3de-49d0-a4ce-6c91a4245ea0","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","12743ff8-d3de-49d0-a4ce-6c91a4245ea0","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Rights Management Services Default","934d626a-1ead-4a36-a77d-12ec63b87a0d","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","934d626a-1ead-4a36-a77d-12ec63b87a0d","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"BucDe_Test_Logs","533df730-f096-4aa7-8c21-41b04947f596","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","533df730-f096-4aa7-8c21-41b04947f596","False","False","AzureArcSPN",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"test","44202201-9675-412f-8bb3-798d549168bb","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","44202201-9675-412f-8bb3-798d549168bb","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Customer Service Trial PVA","944861d3-5975-4f8b-afd4-3422c0b1b6ce","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","944861d3-5975-4f8b-afd4-3422c0b1b6ce","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"AD Hybrid Health","6ea8091b-151d-447a-9013-6845b83ba57b","pass","True","False","False","False","Microsoft Services","prod.adhybridhealth.azure.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://prod.adhybridhealth.azure.com/;6ea8091b-151d-447a-9013-6845b83ba57b","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"PPE-DataResidencyService","dc457883-bafe-4f8b-a333-29685e7eaa9e","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","dc457883-bafe-4f8b-a333-29685e7eaa9e","False","False","GitCreatedApp;disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Virtual Visits App","2b479c68-8d9b-4e27-9d85-5d74803de734","pass","True","False","False","False","Microsoft Services","healthcareppe.teams.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://healthcareppe.teams.microsoft.com;https://healthcarestaging.teams.microsoft.com;https://healthcaredogfood.teams.microsoft.com;https://healthcare.teams.microsoft.com;2b479c68-8d9b-4e27-9d85-5d74803de734","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Partner Center","fa3d9a0c-3fb0-42cc-9193-47c7ecd2edbd","pass","True","False","False","False","Microsoft Services","reseller.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://reseller.microsoft.com;https://partnerapi.store.microsoft.com;https://partnercenterapi.store.microsoft.com;https://api.partnercenter.microsoft.com;fa3d9a0c-3fb0-42cc-9193-47c7ecd2edbd","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Tunnel Gateway","3678c9e9-9681-447a-974d-d19f668fcd88","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","3678c9e9-9681-447a-974d-d19f668fcd88","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"forpe-image-resource/projects/forpe-image","99d66aac-73e6-4aea-8014-e0a879d311eb","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","99d66aac-73e6-4aea-8014-e0a879d311eb;https://identity.azure.net/V5DiBHaaxG1PfxNyIDZ6dDcjFgPn3kQkBKyYYNqK6iU=","True","False","AgentCreatedBy:Foundry;AgenticInstance",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Bing","9ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7","pass","True","False","False","False","Microsoft Services","cn.bing.com","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://cn.bing.com;https://www.bing.com;https://2.bing.com;https://4.bing.com;https://6.bing.com;https://www2.bing.com;https://www4.bing.com;9ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7;https://msbbotservice.microsoft.com","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"forpe-ai-shift-resource/projects/forpe-ai-shift","c94dbd3f-fd0c-4a51-b055-a6a20884119b","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","c94dbd3f-fd0c-4a51-b055-a6a20884119b;https://identity.azure.net/5TMny64zjxIL0SK9HMvZBWF3kV227bCqmP21z/UUMa4=","True","False","AgentCreatedBy:Foundry;AgenticInstance",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"base-IT_SOC_mailnotification_template3","d9fa10c4-1d6f-43b8-8b8d-c6707315be5a","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net/3RJCz8ZKPZcunnJc6LqebqiyIfjcv4P57URqjaQSNFY=;d9fa10c4-1d6f-43b8-8b8d-c6707315be5a","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
